CMDLINE rundisagg func1.o.py -m mem1:2333 mem2:2334 mem3:2335 mem4:2336
MEM 395.496094 1646589498.0446
MEM 395.496094 1646589498.1449
MEM 395.496094 1646589498.2453
MEM 395.496094 1646589498.3457
MEM 395.496094 1646589498.4461
MEM 395.496094 1646589498.5465
MEM 395.496094 1646589498.6470
MEM 395.496094 1646589498.7473
MEM 340.808594 1646589498.8477
MEM 340.808594 1646589498.9480
MEM 340.808594 1646589499.0484
MEM 340.808594 1646589499.1487
MEM 340.808594 1646589499.2491
MEM 340.808594 1646589499.3495
MEM 340.808594 1646589499.4499
MEM 340.808594 1646589499.5504
MEM 340.808594 1646589499.6507
MEM 340.808594 1646589499.7512
MEM 340.808594 1646589499.8516
MEM 340.808594 1646589499.9520
MEM 340.808594 1646589500.0523
MEM 340.808594 1646589500.1528
MEM 340.808594 1646589500.2531
MEM 340.808594 1646589500.3536
MEM 340.808594 1646589500.4540
MEM 340.808594 1646589500.5545
MEM 340.808594 1646589500.6549
MEM 340.808594 1646589500.7552
MEM 340.808594 1646589500.8556
MEM 340.808594 1646589500.9559
MEM 340.808594 1646589501.0563
MEM 340.808594 1646589501.1566
MEM 340.808594 1646589501.2587
MEM 340.808594 1646589501.3591
MEM 340.808594 1646589501.4595
MEM 340.808594 1646589501.5599
MEM 340.808594 1646589501.6603
MEM 340.808594 1646589501.7606
MEM 340.808594 1646589501.8610
MEM 340.808594 1646589501.9614
MEM 340.808594 1646589502.0618
MEM 340.808594 1646589502.1622
MEM 340.808594 1646589502.2628
MEM 340.808594 1646589502.3631
MEM 340.808594 1646589502.4635
MEM 340.808594 1646589502.5639
MEM 340.808594 1646589502.6644
MEM 340.808594 1646589502.7648
MEM 340.808594 1646589502.8652
MEM 340.808594 1646589502.9656
MEM 340.808594 1646589503.0660
MEM 340.808594 1646589503.1664
MEM 340.808594 1646589503.2667
MEM 340.808594 1646589503.3672
MEM 340.808594 1646589503.4675
MEM 340.808594 1646589503.5678
MEM 340.808594 1646589503.6682
MEM 340.808594 1646589503.7686
MEM 340.808594 1646589503.8691
MEM 340.808594 1646589503.9695
MEM 340.808594 1646589504.0698
MEM 340.808594 1646589504.1702
MEM 340.808594 1646589504.2706
MEM 340.808594 1646589504.3711
MEM 340.808594 1646589504.4714
MEM 340.808594 1646589504.5719
MEM 340.808594 1646589504.6721
MEM 340.808594 1646589504.7725
MEM 340.808594 1646589504.8729
MEM 340.808594 1646589504.9733
MEM 340.808594 1646589505.0737
MEM 340.808594 1646589505.1740
MEM 340.808594 1646589505.2744
MEM 340.808594 1646589505.3748
MEM 340.808594 1646589505.4751
MEM 340.808594 1646589505.5754
MEM 340.808594 1646589505.6758
MEM 340.808594 1646589505.7761
MEM 340.808594 1646589505.8766
MEM 340.808594 1646589505.9770
MEM 340.808594 1646589506.0774
MEM 340.808594 1646589506.1777
MEM 340.808594 1646589506.2781
MEM 340.808594 1646589506.3785
MEM 340.808594 1646589506.4790
MEM 340.808594 1646589506.5793
MEM 340.808594 1646589506.6797
MEM 340.808594 1646589506.7800
MEM 340.808594 1646589506.8803
MEM 340.808594 1646589506.9808
MEM 340.808594 1646589507.0812
MEM 340.808594 1646589507.1816
MEM 340.808594 1646589507.2820
MEM 340.808594 1646589507.3825
MEM 340.808594 1646589507.4829
MEM 340.808594 1646589507.5833
MEM 340.808594 1646589507.6837
MEM 340.808594 1646589507.7841
MEM 340.808594 1646589507.8844
MEM 340.808594 1646589507.9848
MEM 340.808594 1646589508.0852
MEM 340.808594 1646589508.1856
MEM 305.710938 1646589508.2859
MEM 289.230469 1646589508.3864
MEM 289.230469 1646589508.4867
MEM 289.230469 1646589508.5871
MEM 289.230469 1646589508.6875
MEM 289.230469 1646589508.7880
MEM 289.230469 1646589508.8884
MEM 289.230469 1646589508.9888
MEM 289.230469 1646589509.0892
MEM 289.230469 1646589509.1895
MEM 289.230469 1646589509.2899
MEM 289.230469 1646589509.3902
MEM 289.230469 1646589509.4906
MEM 289.230469 1646589509.5910
MEM 289.230469 1646589509.6914
MEM 289.230469 1646589509.7918
MEM 289.230469 1646589509.8922
MEM 289.230469 1646589509.9927
MEM 289.230469 1646589510.0930
MEM 289.230469 1646589510.1934
MEM 289.230469 1646589510.2939
MEM 289.230469 1646589510.3943
MEM 289.230469 1646589510.4948
MEM 289.230469 1646589510.5951
MEM 289.230469 1646589510.6956
MEM 289.230469 1646589510.7959
MEM 289.230469 1646589510.8963
MEM 289.230469 1646589510.9967
MEM 289.230469 1646589511.0971
MEM 289.230469 1646589511.1975
MEM 289.230469 1646589511.2979
MEM 289.230469 1646589511.3982
MEM 289.230469 1646589511.4986
MEM 289.230469 1646589511.5990
MEM 289.230469 1646589511.6993
MEM 289.230469 1646589511.7997
MEM 289.230469 1646589511.9000
MEM 289.230469 1646589512.0004
MEM 289.230469 1646589512.1008
MEM 289.230469 1646589512.2011
MEM 289.230469 1646589512.3015
MEM 289.230469 1646589512.4018
MEM 289.230469 1646589512.5022
MEM 289.230469 1646589512.6027
MEM 289.230469 1646589512.7030
MEM 289.230469 1646589512.8034
MEM 289.230469 1646589512.9037
MEM 289.230469 1646589513.0041
MEM 289.230469 1646589513.1045
MEM 289.230469 1646589513.2048
MEM 289.230469 1646589513.3052
MEM 289.230469 1646589513.4056
MEM 289.230469 1646589513.5060
MEM 289.230469 1646589513.6063
MEM 289.230469 1646589513.7067
MEM 289.230469 1646589513.8071
MEM 289.230469 1646589513.9075
MEM 289.230469 1646589514.0079
MEM 289.230469 1646589514.1083
MEM 289.230469 1646589514.2087
MEM 289.230469 1646589514.3091
MEM 289.230469 1646589514.4094
MEM 289.230469 1646589514.5097
MEM 289.230469 1646589514.6101
MEM 289.230469 1646589514.7105
MEM 289.230469 1646589514.8110
MEM 289.230469 1646589514.9113
MEM 289.230469 1646589515.0116
MEM 289.230469 1646589515.1120
MEM 289.230469 1646589515.2123
MEM 289.230469 1646589515.3127
MEM 289.230469 1646589515.4131
MEM 289.230469 1646589515.5135
MEM 289.230469 1646589515.6138
MEM 289.230469 1646589515.7142
MEM 289.230469 1646589515.8146
MEM 289.230469 1646589515.9149
MEM 289.230469 1646589516.0153
MEM 289.230469 1646589516.1157
MEM 253.605469 1646589516.2161
MEM 253.605469 1646589516.3164
MEM 253.605469 1646589516.4168
MEM 253.605469 1646589516.5172
MEM 253.605469 1646589516.6175
MEM 253.605469 1646589516.7179
MEM 253.605469 1646589516.8183
MEM 253.605469 1646589516.9186
MEM 253.605469 1646589517.0190
MEM 253.605469 1646589517.1193
MEM 253.605469 1646589517.2197
MEM 253.605469 1646589517.3201
MEM 253.605469 1646589517.4204
MEM 253.605469 1646589517.5208
MEM 253.605469 1646589517.6212
MEM 253.605469 1646589517.7216
MEM 253.605469 1646589517.8220
MEM 253.605469 1646589517.9224
MEM 253.605469 1646589518.0227
MEM 253.605469 1646589518.1230
MEM 253.605469 1646589518.2234
MEM 253.605469 1646589518.3238
MEM 253.605469 1646589518.4242
MEM 253.605469 1646589518.5246
MEM 253.605469 1646589518.6250
MEM 253.605469 1646589518.7254
MEM 253.605469 1646589518.8258
MEM 253.605469 1646589518.9262
MEM 253.605469 1646589519.0266
MEM 253.605469 1646589519.1269
MEM 253.605469 1646589519.2273
MEM 253.605469 1646589519.3280
MEM 253.605469 1646589519.4283
MEM 253.605469 1646589519.5287
MEM 253.605469 1646589519.6291
MEM 253.605469 1646589519.7295
MEM 253.605469 1646589519.8298
MEM 253.605469 1646589519.9302
MEM 253.605469 1646589520.0306
MEM 253.605469 1646589520.1310
MEM 253.605469 1646589520.2314
MEM 253.605469 1646589520.3317
MEM 253.605469 1646589520.4320
MEM 253.605469 1646589520.5325
MEM 253.605469 1646589520.6328
MEM 253.605469 1646589520.7332
MEM 253.605469 1646589520.8336
MEM 253.605469 1646589520.9340
MEM 253.605469 1646589521.0343
MEM 253.605469 1646589521.1348
MEM 253.605469 1646589521.2351
MEM 253.605469 1646589521.3355
MEM 253.605469 1646589521.4359
MEM 253.605469 1646589521.5363
MEM 253.605469 1646589521.6367
MEM 253.605469 1646589521.7371
MEM 253.605469 1646589521.8374
MEM 253.605469 1646589521.9378
MEM 253.605469 1646589522.0382
MEM 253.605469 1646589522.1386
MEM 253.605469 1646589522.2389
MEM 253.605469 1646589522.3393
MEM 253.605469 1646589522.4397
MEM 253.605469 1646589522.5401
MEM 253.605469 1646589522.6405
MEM 253.605469 1646589522.7409
MEM 253.605469 1646589522.8412
MEM 253.605469 1646589522.9416
MEM 253.605469 1646589523.0420
MEM 253.605469 1646589523.1424
MEM 253.605469 1646589523.2427
MEM 253.605469 1646589523.3430
MEM 253.605469 1646589523.4434
MEM 253.605469 1646589523.5438
MEM 253.605469 1646589523.6442
MEM 253.605469 1646589523.7446
MEM 253.605469 1646589523.8450
MEM 253.605469 1646589523.9453
MEM 253.605469 1646589524.0458
